timestamp,timestamp_sample,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
1044905120,1044904157,-0.29370245,0.01234348,-0.010765023,0.95575655,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1044950284,1044949384,-0.29369503,0.012322715,-0.010755262,0.9557592,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1045000086,1044999326,-0.29367745,0.012324936,-0.0108024515,0.9557641,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1045055380,1045054650,-0.29366046,0.0123187145,-0.010812511,0.95576924,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1045100545,1045099785,-0.29365116,0.012329447,-0.010759169,0.95577264,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1045150813,1045149935,-0.29364678,0.012336789,-0.010793307,0.95577353,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1045200937,1045200128,-0.29365456,0.01231579,-0.010845507,0.9557708,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1045251000,1045250228,-0.29365084,0.012309949,-0.0107735,0.95577276,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1045301126,1045300403,-0.2936481,0.012314047,-0.0108231045,0.95577306,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1045351354,1045350569,-0.29364055,0.012314818,-0.010830951,0.9557752,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1045406303,1045405571,-0.29363957,0.012316613,-0.010786699,0.95577604,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1045451537,1045450803,-0.29362604,0.012313882,-0.010807728,0.95578,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1045500297,1045498989,-0.29363468,0.012321375,-0.010771621,0.95577765,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1045550079,1045549143,-0.2936453,0.012329088,-0.0106961485,0.9557751,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1045605166,1045604305,-0.29365554,0.012323609,-0.010741928,0.9557715,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1045650441,1045649455,-0.29366264,0.012316238,-0.010703384,0.95576996,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1045700513,1045699558,-0.293673,0.0123242615,-0.010722156,0.9557663,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1045755786,1045754811,-0.29367548,0.012338151,-0.010754866,0.95576507,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1045800893,1045799893,-0.29366702,0.012326359,-0.010766229,0.95576775,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1045851009,1045850045,-0.29365236,0.012338414,-0.01075456,0.95577216,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1045901191,1045900221,-0.29365268,0.012325176,-0.010725997,0.9557726,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1045951220,1045950322,-0.29364753,0.012330856,-0.010747964,0.9557739,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1046001465,1046000507,-0.29364446,0.012342357,-0.010758819,0.9557745,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1046051618,1046050675,-0.29364592,0.012336694,-0.010839274,0.95577323,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1046101700,1046100859,-0.2936396,0.012331788,-0.01076461,0.9557761,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1046151756,1046150923,-0.29363322,0.0123455385,-0.010772529,0.95577776,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1046202095,1046201133,-0.29362512,0.012332145,-0.010854244,0.9557795,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1046251946,1046251202,-0.29361385,0.012326448,-0.010719574,0.9557846,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1046302126,1046301400,-0.29361057,0.012330654,-0.010805062,0.9557845,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1046352386,1046351586,-0.29360336,0.012332438,-0.010810326,0.95578665,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1046402449,1046401714,-0.2936084,0.012325985,-0.010772577,0.9557856,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1046452579,1046451820,-0.2936126,0.0123223,-0.010836296,0.9557837,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1046502817,1046502011,-0.29361045,0.012324498,-0.010803473,0.95578474,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1046552981,1046552236,-0.2936011,0.012328886,-0.010802303,0.95578754,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1046603068,1046602297,-0.29359576,0.012328387,-0.010827401,0.9557889,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1046653304,1046652525,-0.29359362,0.012346662,-0.010801989,0.95578957,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1046703343,1046702603,-0.29357448,0.012359896,-0.010832177,0.955795,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1046753659,1046752811,-0.29358,0.012358025,-0.010821891,0.9557934,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1046803971,1046802984,-0.29357958,0.01237097,-0.010829701,0.95579326,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1046854257,1046853157,-0.29357526,0.0123703815,-0.010825021,0.9557947,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1046904130,1046903213,-0.29357812,0.012364493,-0.010842534,0.9557936,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1046949239,1046948399,-0.29357955,0.012358409,-0.010841485,0.9557933,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1047004559,1047003571,-0.29355678,0.012362001,-0.010852591,0.9558001,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1047054527,1047053659,-0.2935386,0.012371446,-0.010845399,0.9558057,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1047099949,1047098814,-0.2935357,0.012372801,-0.010845674,0.9558065,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1047154978,1047154063,-0.29352278,0.0123607395,-0.010830568,0.95581084,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1047205048,1047204211,-0.29352438,0.012351518,-0.010822072,0.9558105,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1047250263,1047249321,-0.29352552,0.012353942,-0.010813419,0.95581025,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1047300304,1047299402,-0.2935195,0.01235073,-0.01077054,0.95581263,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1047355466,1047354669,-0.2935282,0.012348309,-0.010789362,0.95580983,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1047400539,1047399687,-0.29352507,0.012338486,-0.010814984,0.95581055,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1047450843,1047449848,-0.2935272,0.012336028,-0.010771119,0.9558105,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1047505754,1047505052,-0.2935145,0.0123290345,-0.010762113,0.95581454,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1047550912,1047550142,-0.2935153,0.012320455,-0.0107641155,0.9558144,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1047601204,1047600423,-0.2935043,0.012311712,-0.010733092,0.9558182,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1047651122,1047650408,-0.2935022,0.012298097,-0.010779306,0.9558186,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1047701389,1047700675,-0.2934938,0.012295346,-0.010755189,0.9558214,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1047751512,1047750743,-0.29349375,0.012296542,-0.010743212,0.9558215,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1047801743,1047800979,-0.29346845,0.012310136,-0.01075071,0.955829,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1047851728,1047850969,-0.29346386,0.012299334,-0.010729258,0.9558309,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1047902143,1047901301,-0.29344705,0.012286338,-0.0107283015,0.9558362,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1047952238,1047951415,-0.29342926,0.012294412,-0.010733106,0.95584154,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1048002422,1048001575,-0.2934136,0.012312546,-0.010736839,0.955846,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1048052605,1048051746,-0.29340556,0.012295433,-0.010742204,0.9558487,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1048102849,1048101896,-0.29339883,0.012301947,-0.010745193,0.95585054,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1048152872,1048151989,-0.29340494,0.012309197,-0.01074535,0.95584863,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1048203048,1048202125,-0.29340675,0.012303895,-0.01074589,0.95584816,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1048253829,1048251927,-0.29341432,0.012288578,-0.010738996,0.9558461,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1048302983,1048302095,-0.29341063,0.012308875,-0.010752271,0.95584685,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1048353155,1048352301,-0.2934216,0.012325729,-0.0107536875,0.95584327,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1048403586,1048402413,-0.2934271,0.012325216,-0.01074455,0.95584166,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1048453646,1048452654,-0.29342794,0.012340848,-0.0107622165,0.955841,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1048503655,1048502693,-0.29342902,0.012351658,-0.01076872,0.9558404,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1048553971,1048553025,-0.29342133,0.012360743,-0.010776324,0.9558426,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1048603990,1048603088,-0.29341143,0.012361811,-0.010772714,0.95584565,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1048654089,1048653232,-0.2933953,0.012362187,-0.010772831,0.9558506,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1048699264,1048698277,-0.29337788,0.012357924,-0.010783026,0.9558559,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1048754165,1048753469,-0.2933539,0.012373418,-0.010794596,0.95586294,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1048804342,1048803629,-0.29332948,0.012372825,-0.010791402,0.9558705,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1048849417,1048848693,-0.2933061,0.01237495,-0.01079728,0.95587754,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1048904556,1048903837,-0.29327503,0.012365586,-0.010796331,0.95588726,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1048954671,1048953958,-0.2932611,0.012356383,-0.010785015,0.95589167,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1048999969,1048999220,-0.29325047,0.012349243,-0.010792155,0.95589495,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1049050147,1049049332,-0.29324365,0.012340692,-0.010795085,0.9558971,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1049105280,1049104572,-0.2932275,0.012345003,-0.010806599,0.95590186,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1049150378,1049149650,-0.2932113,0.012343836,-0.010801246,0.955907,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1049200459,1049199688,-0.2932054,0.012331332,-0.010809049,0.95590895,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1049255856,1049255010,-0.29320452,0.0123088695,-0.010816714,0.9559093,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1049301061,1049300118,-0.29320225,0.012304616,-0.0108055845,0.9559102,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1049351255,1049350316,-0.29318753,0.012312653,-0.010811771,0.9559146,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1049401453,1049400425,-0.2931735,0.012310906,-0.010814856,0.9559189,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
1049451638,1049450659,-0.2931649,0.012314432,-0.010808427,0.95592153,-0.30295298,-3.2596295e-09,-2.3283067e-09,0.95300555,1
