Timestamp,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyroscope_X,Gyroscope_Y,Gyroscope_Z
4.5,-0.00646112046127871,-0.113692736715927,-9.88155630894167,-0.00905475520454073,-0.0211464169446893,-0.0104645122630137
4.52,-0.00866613481171465,-0.139545889455266,-9.88725021890939,-0.00943749775487436,-0.0200230518977839,-0.0119234192934179
4.54,-0.0107283254114423,-0.135121831427579,-9.87919750506827,-0.00924414398591541,-0.0214703648889772,-0.0113286452364555
4.56,-0.00754135119472723,-0.136062931328774,-9.88850614939078,-0.0101409384301786,-0.0201028227097396,-0.0115942433420791
4.58,-0.018944286759187,-0.128919330625302,-9.86573699338899,-0.00954290040938641,-0.0200338413793308,-0.0113390818029395
4.6,-0.0111187817616441,-0.123813623192312,-9.8823216768272,-0.00981581434014829,-0.0203523316605314,-0.0106678215778614
4.62,-0.00478837589985268,-0.136378124392025,-9.88639822675571,-0.00958737634886648,-0.0212683693215868,-0.0115317690896287
4.64,-0.00492689612744309,-0.141923915236658,-9.87992358870109,-0.00931423312965605,-0.0202686457343544,-0.0108762963690041
4.66,-0.00579332185084213,-0.146504060299936,-9.87363664688233,-0.0091309685993544,-0.0198086215892362,-0.0116801107638256
4.68,-0.0258086111012255,-0.131177318568041,-9.88676060795164,-0.0100492990614086,-0.0186838239166247,-0.0111847117603546
4.7,-0.00658922586631013,-0.136644268532793,-9.89096904782856,-0.0093801602902191,-0.0205766868240229,-0.0113528001947743
4.72,-0.0240313990729018,-0.126634926623887,-9.88737541720981,-0.00971308398792254,-0.0201732433356699,-0.0114455042639747
4.74,-0.00755172284457268,-0.135161649307044,-9.87966189890154,-0.00926965019521133,-0.019944394633043,-0.0115881004700534
4.76,-0.00576761469047184,-0.138735494573601,-9.88498891579869,-0.0102963920036833,-0.0206416281142418,-0.0112471476976045
4.78,-0.0158479097109046,-0.134118098482158,-9.88356364232642,-0.00984839498996735,-0.0206850922454621,-0.011417356710286
4.8,-0.0220677877944936,-0.151226694871053,-9.87053777525521,-0.00905322135603768,-0.0195960802685827,-0.0110074893468459
4.82,-0.00616150288822001,-0.127861923013285,-9.88429619042953,-0.0100917694990032,-0.02107532924556,-0.0122124616240471
4.84,-0.00515172560717833,-0.138145838409894,-9.87340368310001,-0.00850956032697755,-0.0211455179094598,-0.0115783849118615
4.86,-0.0247045265255882,-0.145504625725015,-9.87822437736223,-0.00962825912583924,-0.0201179052003126,-0.0113925906725568
4.88,-0.0135687222380273,-0.120890539665164,-9.88334878071827,-0.00798585288876853,-0.0199841540789701,-0.0118521869393807
4.9,-0.0103131446038496,-0.139231317448166,-9.88715522694138,-0.009582902990141,-0.0217637469956897,-0.0111993677773566
4.92,-0.0224050777991686,-0.126633683712605,-9.88357867914088,-0.00945408927851959,-0.0202728867161033,-0.0127360817414763
4.94,-0.0173459166994392,-0.125821433189418,-9.87672017632424,-0.00828484464259304,-0.0196973851513311,-0.0118174172790722
4.96,-0.0203623397224622,-0.138803302930176,-9.89305840199424,-0.0088949634787029,-0.0202271683840359,-0.0109389874285249
4.98,-0.00575074808614394,-0.145682235436574,-9.88460718993868,-0.00907965354568171,-0.0215258181624561,-0.0114742038195118
5,-0.0253701440282742,-0.130239251717707,-9.87466031242369,-0.008311888668032,-0.0200041722623658,-0.0116930166664981
5.02,-0.0343600881040323,-0.138057842077823,-9.88600842912012,-0.0091226623848555,-0.0207217519483548,-0.0121857493005625
5.04,-0.0167756805663191,-0.137406686229345,-9.87213372300461,-0.00994566018752436,-0.0208202902937577,-0.0113011609236083
5.06,-0.00940933451667123,-0.131621073852257,-9.88495157083792,-0.00956506921322977,-0.0196636042084131,-0.0105586871177257
5.08,-0.00707414527027095,-0.138925443549768,-9.88229519364739,-0.010372536346653,-0.0198191396865259,-0.0104521367399514
5.1,-0.0263801220057294,-0.138932282868,-9.88039115106104,-0.00915072561626893,-0.0193866466052389,-0.0108157699896556
5.12,0.00536559328988746,-0.139167741028189,-9.88430191805953,-0.0090513270072363,-0.0198009627241256,-0.0111192529440129
5.14,-0.0171571674433785,-0.142673409224755,-9.86633161803586,-0.0104166355508206,-0.01847528284556,-0.0117962861152824
5.16,-0.0104852984067219,-0.124864744085874,-9.87789638633159,-0.0100113066024522,-0.019521362838238,-0.0110151007838214
5.18,-0.0271729649872645,-0.122122130610726,-9.88197205283425,-0.00871888801306817,-0.0195325016768901,-0.0120854469164876
5.2,-0.0286428991042015,-0.145559524896965,-9.87634640526173,-0.00949734533895497,-0.0201637692940883,-0.0117635049288614
5.22,-0.00800934082243661,-0.144750338028533,-9.88659894830506,-0.00888864812358049,-0.0210742225178925,-0.0099810048066322
5.24,-0.0221308018757649,-0.128180195771483,-9.87075499936134,-0.00984627335886579,-0.0197741917795573,-0.012577021871035
5.26,-0.0208273995470087,-0.124357838353439,-9.88659565050616,-0.00982936916631337,-0.0203001912068466,-0.00972187906825706
5.28,-0.0194997714778173,-0.135194255696145,-9.8894780476888,-0.0097713049675992,-0.022186681694535,-0.0110311289634375
5.3,-0.0297690513431432,-0.131090679176427,-9.86996008130394,-0.00792403878144556,-0.0187394477408435,-0.0100229764652484
5.32,-0.0102164203289184,-0.145754129591613,-9.88207845620642,-0.00979717538398768,-0.0192064581955926,-0.0117417596985676
5.34,-0.0162664261211699,-0.135331005297624,-9.87682163455843,-0.0112036472267925,-0.0209265827927985,-0.0114294964172105
5.36,0.00169074391596596,-0.117144865889115,-9.86971517577178,-0.010707825280256,-0.0209898828743945,-0.00980533772724059
5.38,-0.0014987633509848,-0.135311605605798,-9.88128592876288,-0.010190094527878,-0.021347234361411,-0.0127919599763118
5.4,-0.0118926015278197,-0.138331387947759,-9.87293575008631,-0.00752438520227591,-0.0199119319972995,-0.0105576145744056
5.42,-0.0223368586445956,-0.142790194371119,-9.87977990557554,-0.0104888346530276,-0.0209975781099569,-0.01234807215204
5.44,0.00119539321937287,-0.148881315388176,-9.87420732568869,-0.0111804991431952,-0.0188553677586975,-0.010596997123638
5.46,-0.0143232958277357,-0.13508390587642,-9.8776314953401,-0.00971196528575673,-0.0210390501707736,-0.0120885504494354
5.48,-0.016729280494847,-0.127473209666751,-9.88003133760147,-0.0100220621036708,-0.0213971341869,-0.0111272274083091
5.5,-0.0111715640115517,-0.149345029350329,-9.8738520348985,-0.0102169109775445,-0.0194216388259273,-0.0125144233067133
5.52,-0.00798035941777691,-0.13482918117636,-9.87751925888882,-0.00758820631471212,-0.0197014631403069,-0.0110030237445107
5.54,0.00524904195801378,-0.156176740455666,-9.87231868290183,-0.0105340458379103,-0.0225304209537443,-0.0119502593310986
5.56,-0.0208143381587419,-0.133086796069288,-9.86479469314515,-0.0103668238322039,-0.0185876575636258,-0.0102179231764044
5.58,-0.0329232562755217,-0.110925325926314,-9.88866045323311,-0.00852633813633119,-0.0192375094937284,-0.0117636912745707
5.6,-0.0247492170088051,-0.123265766090307,-9.88023283394039,-0.00890894353086214,-0.0200912023694693,-0.0108073729178422
5.62,-0.0252869294283081,-0.150659734935287,-9.8773961567017,-0.00658114854560559,-0.0198901641137718,-0.0112972061671541
5.64,-0.0125620500184596,-0.150978786798267,-9.8862075186395,-0.00752423540140992,-0.0191667810204898,-0.0100107156934652
5.66,0.00400698932102125,-0.132757606406888,-9.89407563029129,-0.0107676272467075,-0.0214637321769028,-0.00975640440134948
5.68,-0.0393324933152949,-0.115568010132029,-9.86217968372637,-0.0105521261478155,-0.0195475486441377,-0.0109282144708514
5.7,-0.0431771236477508,-0.110567686523015,-9.87245018430863,-0.00795603110252515,-0.0196637212382444,-0.010745150598893
5.72,-0.0127666374685159,-0.130933977712446,-9.88233418194216,-0.00867580789850274,-0.0211209786783403,-0.0101901948162869
5.74,-0.00208558969944715,-0.1502557502985,-9.87811084365845,-0.00857752036675811,-0.0208282166793942,-0.0117060745544732
5.76,0.00313757055654204,-0.15605424752339,-9.88029825276342,-0.00971559504685986,-0.0196589754501947,-0.0109742084059189
5.78,-0.0235464194568059,-0.133159491359843,-9.87357140916962,-0.00973131556028277,-0.0211174449308582,-0.0108704900026271
5.8,-0.00854218560362817,-0.122918400869685,-9.87614583389577,-0.0105750738979158,-0.0205886415765357,-0.0105591295201656
5.82,-0.0120901727460795,-0.126073737683064,-9.86531800743324,-0.00920862014723505,-0.0196709266957228,-0.0111609844598758
5.84,-0.0172454146596033,-0.146103488031904,-9.87245518945343,-0.00876756974398645,-0.0199772360094299,-0.0109986523008762
5.86,-0.00936642053072713,-0.147353867142618,-9.87439348506051,-0.0100347912041429,-0.0202260606567331,-0.0112053396253631
5.88,-0.0262022494890341,-0.122938546915857,-9.8739867804415,-0.0104719848003189,-0.0202221085705592,-0.0116691994919812
5.9,-0.00986833324796994,-0.152048856329732,-9.87869860709917,-0.00923824775405563,-0.019824571898585,-0.0115683902045345
5.92,-0.0154697639740034,-0.143382677071855,-9.88453361848378,-0.0104052890328896,-0.0210912602675233,-0.0108710903322922
5.94,-0.00241525296240371,-0.145194008311248,-9.88395049358717,-0.00961871319076754,-0.0210316162970165,-0.0104533263076039
5.96,-0.0226755595377258,-0.114657693385362,-9.87225382807734,-0.0129108444286941,-0.0206413210355663,-0.0127880798054261
5.98,-0.038766718189774,-0.154353208574384,-9.88310347964701,-0.00660274254429582,-0.0209641464294878,-0.0112119166967749
6,-0.00491303632769959,-0.139300983423735,-9.86967084274795,-0.00990494101207165,-0.0207186085979293,-0.0124666852397195
6.02,-0.00655930361447512,-0.141119452030486,-9.87760431489301,-0.00921790336801251,-0.0175074286205735,-0.0110585602948639
6.04,-0.0328262684930709,-0.134290984174227,-9.88638340114389,-0.0102074174971597,-0.0227719227462102,-0.0117480308273791
6.06,-0.0299207124882663,-0.137665740126275,-9.869204694266,-0.00974777618775895,-0.021324886425596,-0.00983067472734532
6.08,-0.000619648906083995,-0.11140930197855,-9.88235022512489,-0.0101941972140371,-0.0164731563369942,-0.0126466556661728
6.1,0.0170579724719477,-0.145227116372617,-9.8756900736939,-0.00553624752379691,-0.0222335867994026,-0.010666726598114
6.12,0.00366535162875672,-0.154354792923891,-9.89931586760132,-0.0104848585482158,-0.0240503333357037,-0.0105310893635817
6.14,0.00702157414301111,-0.120834693966411,-9.87513015807382,-0.0143187853953113,-0.0198021097852307,-0.01200204416815
6.16,-0.0795124826336424,-0.0978421886025458,-9.86421956320424,-0.00949374718800403,-0.0192257870738678,-0.0118899418567681
6.18,-0.00449549661302087,-0.156433490120758,-9.87569097745216,-0.00215986661486706,-0.0204718668266373,-0.00954204649364544
6.2,0.0244619738903387,-0.156342570548085,-9.90413929347236,-0.0108675568966832,-0.0202741658968342,-0.0103356082055824
6.22,0.0140318437038641,-0.149980946248066,-9.85909730408184,-0.012850290132893,-0.0205105996734393,-0.0118343925712371
6.24,-0.059157578593875,-0.133148374703238,-9.86010204457733,-0.00972908657538961,-0.0204129864270311,-0.012468740019106
6.26,-0.0112348951423031,-0.114289099803547,-9.89272047032606,-0.00624264854134806,-0.0208062996788198,-0.0091143356122078
6.28,0.0179050570868879,-0.132190820083025,-9.87073782596974,-0.013585920459124,-0.0193153527965254,-0.012742153350823
6.3,-0.00628721904175408,-0.16303224347558,-9.87036416587398,-0.00439140563279795,-0.0176220021244431,-0.012912155396848
6.32,-0.0309190218800972,-0.155744072836577,-9.90287997026234,-0.00991153853461397,-0.0219412693935191,-0.00977434799992598
6.34,-0.0176002502196517,-0.103546012552136,-9.87811573264133,-0.0158617763542589,-0.0223248267301406,-0.0109401722683523
6.36,-0.0394070372460941,-0.0965477478875075,-9.85821593345091,-0.00662788884538903,-0.0181016397529096,-0.0123717595188235
6.38,-0.00671101609918231,-0.155665179233079,-9.89042811928029,-0.00264945067897656,-0.0230195761347155,-0.00980284488358045
6.4,-0.014165411592799,-0.187127915693667,-9.89656289469503,-0.0146169548033026,-0.0192698513293911,-0.0107315212775597
6.42,0.0240007052879508,-0.115401453179557,-9.8594205437637,-0.0100281668327204,-0.0177773419858479,-0.0112812579268726
6.44,-0.0574360631614685,-0.101272233114675,-9.88554101295255,-0.00764161658431601,-0.0249270020938394,-0.010959873001264
6.46,-0.0211429240129679,-0.147542113927474,-9.86267047024156,-0.00944993320149351,-0.0177357122257172,-0.012132283682415
6.48,-0.015693105496474,-0.127089284548912,-9.8779721082124,-0.0101218439604056,-0.0167115578487211,-0.0118538300704502
6.5,0.00863429512432573,-0.17137930886977,-9.85394091141997,-0.00384083598170083,-0.0213584676982971,-0.00978338650585408
6.52,0.0143862256652219,-0.139792087022587,-9.90191380221019,-0.011031928728316,-0.021225587653218,-0.00997828063685343
6.54,-0.0497374637156062,-0.0832044862696401,-9.88197295351135,-0.0180024203025575,-0.0203949793868229,-0.0137795228274193
6.56,-0.0672753517852341,-0.0966609533757941,-9.8423602375078,-0.00556788823349187,-0.0213669576012751,-0.0113821441323379
6.58,0.0449582090677159,-0.17263239229742,-9.89886795134348,0.00171218697337823,-0.0194367392994848,-0.00922416430872167
6.6,0.0471871467046091,-0.203899486895986,-9.91190098493041,-0.0153960333272243,-0.0192610849540249,-0.0117979661372099
6.62,-0.0361267490457598,-0.143061218710689,-9.82885209074268,-0.0208347548712529,-0.0215512565427835,-0.0116945870542693
6.64,-0.0927605576585279,-0.0838505176946869,-9.8875643650643,-0.00387613595886258,-0.0227388262214618,-0.00991977725388068
6.66,-0.0241167739136394,-0.0806999477850667,-9.89323160203514,-0.00965025907741801,-0.0185537706410175,-0.014461025893145
6.68,0.000682336620721931,-0.152560109766148,-9.86907830643068,-0.00758779945543364,-0.0189453303153462,-0.0121101931005135
6.7,0.00716648294219693,-0.211711775185992,-9.86520745916274,-0.00516318584096085,-0.0237468679806272,-0.00991333593406434
6.72,0.0220723280166772,-0.14521136950808,-9.89920940204737,-0.0114058229633684,-0.019212116384754,-0.0099675031363973
6.74,-0.0288068445344296,-0.0681448895285821,-9.87786158273911,-0.017519366941773,-0.0189585675810568,-0.0115828771838511
6.76,-0.0470739990023963,-0.0939343399401889,-9.85124751056533,-0.00190118507773851,-0.0249415084495243,-0.0105778800761215
6.78,0.0104293379008702,-0.179684722154997,-9.8782932017314,-0.00411666502040012,-0.0187993450665324,-0.0109095087359999
6.8,0.0283177491885349,-0.142147208669196,-9.90106046748461,-0.0154410261099683,-0.017698770864364,-0.0120789980375555
6.82,-0.0270415982943337,-0.131804655727213,-9.84966427657255,-0.0126878827703512,-0.022727022677138,-0.0111174396955509
6.84,-0.0683682248114126,-0.139254095696885,-9.87140856166131,-0.00393453708117305,-0.0183852424322381,-0.0110540018078278
6.86,-0.00972965185604989,-0.111842353747785,-9.89966292381287,-0.0110101408423856,-0.0179006539784372,-0.0123734650552273
6.88,0.0297411243134646,-0.142723849403344,-9.86617776979491,-0.0107292078204857,-0.0219869942162108,-0.0109336206505544
6.9,0.00979864811550763,-0.177358976152784,-9.87388930107628,-0.00420677140451736,-0.0188553564923876,-0.0116868834184068
6.92,-0.014315023971629,-0.151608667986293,-9.91641611683203,-0.0126597567489204,-0.0196989550612585,-0.0105442796546825
6.94,0.00487930189287024,-0.0765697130115121,-9.88322322775283,-0.0166349245793633,-0.0219222188254394,-0.0119631923433454
6.96,-0.047841664403677,-0.142906754801226,-9.85161742404919,-0.00432470391518367,-0.0190549013089037,-0.0113249611137296
6.98,-0.0237591519900861,-0.174199717702748,-9.89748802330863,-0.00419655220432826,-0.0195247305231515,-0.00993820643073067
7,0.0330470117946348,-0.148332792903116,-9.87734082566997,-0.0159093090504251,-0.0207201739977088,-0.0099530748859511
7.02,-0.0239510061139417,-0.135283744753275,-9.85092691022987,-0.010632238463623,-0.0192399683498207,-0.0107372248996175
7.04,-0.0188441443816953,-0.106298450058681,-9.88813194666744,-0.00354048647577354,-0.0190617182126038,-0.00910847938571722
7.06,0.00795074041864433,-0.139544234193812,-9.89814838661839,-0.0117912941682007,-0.0185777017557744,-0.0127556002880143
7.08,0.0183152166936395,-0.131579972013491,-9.88130316115229,-0.00921393500196095,-0.0202880161708245,-0.010620340850939
7.1,0.0306519919287485,-0.153797934782579,-9.88096572134883,-0.00821920554973089,-0.0228722873222558,-0.0117757863704568
7.12,-0.0212382763529455,-0.119687832879717,-9.89521433937442,-0.0117367409105497,-0.0201807249539132,-0.0126302116955428
7.14,-0.0483102060373184,-0.108106751138709,-9.87717566428198,-0.0152267871612361,-0.0226240170156336,-0.0115838993728446
7.16,-0.0403821667645471,-0.13140894315729,-9.85885907653723,-0.00609530374123535,-0.0225111665400255,-0.0126191913743182
7.18,-0.00639787240537323,-0.171626766229204,-9.90353752329669,-0.00460501380733674,-0.0198115874494614,-0.0112599563825988
7.2,0.0156590759328647,-0.162515166658677,-9.87336235505068,-0.0125585755542339,-0.0206186998657927,-0.0107648568832594
7.22,-0.0313404518154363,-0.133091651773916,-9.86865134264263,-0.0121127477136403,-0.0210817502687274,-0.0107312824782715
7.24,-0.0286262683089702,-0.093129466618261,-9.87705975194131,-0.00769128549783941,-0.020367189761131,-0.0110004830564703
7.26,-0.0376240115173867,-0.112296872059654,-9.89422395729631,-0.00865274142748789,-0.0214618125990275,-0.0118172708300313
7.28,0.0169486825413678,-0.149817741696688,-9.86880009235335,-0.0100435789261954,-0.0203151929493452,-0.0119331350868437
7.3,-0.0187615511386576,-0.183518453744664,-9.88287438194627,-0.00687584875421505,-0.0211858756547079,-0.0111477455945016
7.32,-0.0369511548009851,-0.15583470788934,-9.87256819452885,-0.0133121496008383,-0.0202945759988946,-0.0118992956225678
7.34,-0.0739330960875334,-0.143851712932128,-9.85082150781243,-0.0111221282362319,-0.0183203414909543,-0.0103995708239622
7.36,-0.179801268096777,-0.151697544334878,-9.81517593349215,-0.00832914902471299,-0.0128796145483131,-0.0100970704674961
7.38,-0.07964551952498,-0.0948909322679664,-9.95183076912055,0.00689357522585293,-0.0265439794456352,0.00256020260273472
7.4,0.421654234224698,0.180138282171891,-10.104248023725,-0.0178405544454571,0.0327446203893702,-0.0156931391008454
7.42,0.111226509853068,-0.688462952198965,-9.47867570801332,-0.0265116490060564,-0.0222885055359897,-0.0341420195633646
7.44,-0.531878992176931,-0.382692027784633,-9.92320285937108,-0.00381691257401002,-0.101653062030445,-0.0122009298140439
7.46,0.183056159072972,0.416879559716871,-10.1304358690828,0.0138847852529567,0.0295103258721827,0.0123365454786638
7.48,-0.0843929217610697,-0.0480741150066501,-9.59870122069077,-0.0739897436571055,-0.0674485571902453,-0.0350576918811318
7.5,-0.322102792117616,-0.468644986253473,-9.73537694935599,0.0869581603723291,0.0368189795515225,-0.009242548958402
7.52,0.0993874790449058,-0.0380935373905902,-10.2955856796833,-0.0491920795081303,-0.0688991280429999,0.00477277201583216
7.54,0.264865338168745,-0.255003597757478,-9.56642698678445,-0.0529317849059039,0.014242995207704,-0.0194589626396031
7.56,-0.178071830775132,-0.0199339355154415,-9.8482457708975,0.0299706766720641,-0.0129264378695581,-0.0182954618706928
7.58,-0.314586589166096,-0.199193778474416,-10.0287587761879,-0.00992636406860713,-0.0635311307585133,0.00228507523757539
7.6,0.166703312060103,0.0671152717239115,-9.9188024167393,-0.0308487391645243,0.0252166188577833,-0.0114250866091493
7.62,0.240020831128002,-0.116446351985072,-9.72104932230689,0.00833797293107762,-0.0293157388334229,-0.0167521000720854
7.64,-0.0926672234186365,-0.437387774365239,-9.95086891022586,0.0280447921695119,-0.038813489574593,-0.00882220937009716
7.66,0.0639851525533038,-0.115757881211469,-10.0587615889545,-0.0424857079547461,-0.0102491477593393,-0.00717086576411192
7.68,-0.0626591847048694,0.108511406597181,-9.72746697928071,-0.0530325271329505,-0.0281901845211055,-0.0205185221073314
7.7,-0.162503155159627,-0.122720332337675,-9.74820049549101,0.0435396135300076,-0.0167351261375196,-0.0105146029173188
7.72,0.0150715191742955,-0.362206855939291,-10.0382804986352,0.00695008263577456,-0.0159004941931787,-0.00868098976066832
7.74,0.128049545922679,-0.132648521651117,-9.92182864094745,-0.0543112138807596,-0.0208290153746714,-0.0108441594547295
7.76,-0.0300780081683332,-0.0131440226455686,-9.73261424800655,-0.0153158593232985,-0.0213826010508968,-0.012190648873483
7.78,-0.112323958600001,-0.151911794553262,-9.92097164290374,0.027560970506689,-0.0270870495617336,-0.00527228794997176
7.8,0.0788166172336192,-0.041737420835475,-10.0278068078606,-0.0274230501589193,-0.0121949497291564,-0.0133607125097009
7.82,0.000378462766920511,-0.114972185943163,-9.7845752504558,-0.0262048448775029,-0.0227360420713026,-0.0157604360549869
7.84,0.00158461737142415,-0.286787643555378,-9.78657031816523,0.0219410943217586,-0.0240149241029734,-0.0112454088683675
7.86,-0.0696938426972537,-0.151770792966079,-10.0624083062254,-0.0173440242303478,-0.0220718804180863,-0.00905280669151463
7.88,-0.00970368872824592,-0.0226291976087372,-9.80677800553526,-0.0427490282598477,-0.0221646774657382,-0.0132308081988772
7.9,-0.137714447716699,-0.0383012694069372,-9.77256828916268,0.0113640933714967,-0.0186820780366485,-0.0140146791797969
7.92,-0.000947984473169502,-0.223800551822357,-9.96234286397732,0.0171779823165056,-0.0203839828658409,-0.00635695707531653
7.94,0.134853202590625,-0.213070075405884,-9.95319653742062,-0.0307559719511859,-0.0210435645689505,-0.0111304027909322
7.96,0.0613265297575322,-0.113665229918245,-9.78220679793425,-0.0232918925911845,-0.0140151897829795,-0.0178324563230924
7.98,-0.0763211417279341,-0.116923506281044,-9.87187877406012,0.00913923018502685,-0.0269336645835679,-0.0116404631616332
8,-0.0463579137749227,-0.154521603466164,-9.93673364264173,-0.0144788988067635,-0.0225750122702101,-0.0116658130905571
8.02,-0.0703151290823454,-0.0625154051661564,-9.85776357352128,-0.02293759245227,-0.0171047299479192,-0.0129627028715749
8.04,0.0108751096669622,-0.179040016102772,-9.79578659782273,0.00662512054519631,-0.0211117092426532,-0.0113331883714012
8.06,-0.0283468537316762,-0.248891507043316,-9.95061116058606,0.00139715795508607,-0.0211862469889438,-0.00819282046204564
8.08,-0.000490189675986767,-0.108441796211898,-9.90227761859894,-0.0323080713815987,-0.0164722507182509,-0.0121491270465776
8.1,-0.0400815394748976,-0.0153658974301853,-9.813391620762,-0.0100179286858252,-0.0204818646079517,-0.0123604067257261
8.12,0.0247511926553204,-0.10318780333555,-9.89977133774958,0.0102619203981482,-0.0217123160279599,-0.00981618903827767
8.14,0.0615618724675118,-0.223638626512793,-9.92939128982416,-0.0124010862808643,-0.0197269174326516,-0.0133909509155216
8.16,-0.000945038683104498,-0.180658038348166,-9.84835851840992,-0.0235063535917613,-0.0221750369087289,-0.0129901749320498
8.18,-0.0833784137903085,-0.101382342121851,-9.84711837653423,-0.00349751361092961,-0.0205848745671916,-0.00935215392680295
8.2,-0.0635884750262939,-0.105510693672492,-9.9013576416634,-0.00829678007546201,-0.0204398261355795,-0.0112513940967101
8.22,-0.0533286395581678,-0.12119216603165,-9.86787413300682,-0.0143077236135021,-0.0182433364193335,-0.0115966444681542
8.24,0.0167394221893379,-0.181552295173917,-9.83481402624221,-0.00164767931259814,-0.0190186477044509,-0.00957407560642986
8.26,0.0655691223791959,-0.202184524505043,-9.92187363869304,-0.00457207852212121,-0.0214250449375988,-0.00936689507642662
8.28,0.0411100456378744,-0.107693157798402,-9.90708410306497,-0.0223370634363179,-0.0204234599592361,-0.0125517776366911
8.3,-0.0332669946861826,-0.0637393105637694,-9.84327575668381,-0.0108393776181302,-0.0210773010839404,-0.0119474946798855
8.32,-0.0431353342362308,-0.131804007833654,-9.8797639409544,0.00108487148485754,-0.0216985374865796,-0.0119152522980872
8.34,-0.0205100909886227,-0.190175928711092,-9.89827284475926,-0.0113626582575258,-0.0207241422725216,-0.0110846215905962
8.36,-0.018220900470514,-0.135425705460476,-9.8520669657031,-0.0170121374309926,-0.0203037499345722,-0.0115149105734728
8.38,-0.0591176320570045,-0.101300165414906,-9.86295234914121,-0.00534495686357309,-0.0201959654050794,-0.00956056450713641
8.4,-0.0552612675397358,-0.138901613241014,-9.89377342039969,-0.00605321254502442,-0.0180389623425391,-0.010145173938683
8.42,-0.00477239413199169,-0.122696864485753,-9.88426660506901,-0.0109937626884464,-0.0183007883841724,-0.0110524386481869
8.44,0.0494779117974082,-0.12665910457605,-9.8592281552509,-0.00735229627986878,-0.0203336305755212,-0.01187088261828
8.46,0.0246576556167402,-0.191502334408231,-9.88719337055614,-0.00543962306762626,-0.0223004365405003,-0.0117248608705613
8.48,-0.0159094356124824,-0.138377523836461,-9.89758439700956,-0.0163235198661559,-0.0216960041446412,-0.0124472887115161
8.5,-0.0553972460657227,-0.086771183208924,-9.85225374686246,-0.0130028427805288,-0.0226618814178225,-0.0109214254668722
8.52,-0.0216058956523547,-0.0747674107847585,-9.83043913941654,-0.00417252302126878,-0.0147765167046414,-0.014703642121817
8.54,-0.234956723191849,-0.0324520833864734,-9.35522848333155,0.0303166387813886,-0.0299125760335933,-0.0240218309568358
8.56,-0.162999500586931,0.328506074671691,-10.4684219177502,0.305364394845043,0.31004347302658,0.0304815316000265
8.58,0.209140639257459,0.290633843513897,-9.66888079330894,-0.0807540514734023,0.103892508047113,0.525973265286179
8.6,-1.44542019398212,0.197485916280746,-10.4650322118759,-0.0851491963453591,-0.0284258693486452,0.895158450686932
8.62,-1.97326518355046,-1.04592891198063,-10.3720822625169,-0.0561453307556074,0.403103716370888,0.764415911927927
8.64,-1.50092680239556,-0.4266148879919,-10.2464591212691,-0.395380321018489,0.360713185713931,0.727583789082432
8.66,-1.99845340969793,-0.200435584426996,-9.95339975860991,-0.230128175516428,0.556177730146695,0.649161463946193
8.68,-0.474241019788415,-0.254187208998083,-9.72696536093047,0.189047650595506,1.06620011941351,0.566799505864731
8.7,0.791018481296801,0.444008315729889,-9.08595299562426,0.402198938548289,1.10477095373345,0.37703507305583
8.72,1.57363506176428,0.505320299568408,-8.46356851048024,-0.282103703329778,0.62263029841119,0.101832639256526
8.74,2.76342309274197,-0.229738474263331,-9.36736156769924,0.349387167108845,0.813275417416522,0.237576543596024
8.76,3.49053487915094,-1.18119058288446,-9.78760315733654,0.168425208702236,0.742903430421813,-0.0742851305766409
8.78,3.06454992717485,-1.46127740118921,-11.4707176929472,-0.702494783745143,0.633758369304991,0.19471241333214
8.8,0.979290860478849,0.385080365027886,-11.0876363470231,-0.66129176432997,0.756970872062079,0.0423997148720726
8.82,0.0335992770503413,0.0168838821776068,-9.77631331507399,-0.436432969323081,1.21839709590005,-0.385110284806167
8.84,1.6763305208557,-1.01458712133338,-9.99528977792677,-1.17616888904591,1.12599321710672,-0.82845510976662
8.86,3.51677040395409,0.165116087607118,-9.87701506930547,-0.611944417523463,0.801925240686581,-0.448040360012534
8.88,3.30063542825609,1.01945396528806,-10.8262305930124,-0.0463580822674139,0.457775898223247,-0.35841933991307
8.9,2.37047790360513,-0.567061293206557,-11.3649635715259,0.44401743162897,0.632915010280364,-0.342900354990544
8.92,2.32289002438191,-0.966432503515704,-10.6275528431876,0.528215577080114,0.581254163776727,-0.367654358157943
8.94,2.25974241732592,-0.564548744162323,-9.97503941495654,0.488853069498266,0.456935433554697,-0.393136359316482
8.96,2.36654872637332,-0.857542170115744,-9.61949560044418,0.586343872355144,0.404610755969099,-0.417775410612859
8.98,2.75725560724566,-1.34457116007466,-9.75928468061471,0.400275602858095,0.475990843540568,-0.530491555881752
9,3.17230264381334,-1.33321470779221,-9.51615661442025,0.349363162831983,0.470149207729267,-0.519108900825708
9.02,2.34185242286534,-1.09997690727886,-8.95695350622612,0.20489269427805,0.320207541359087,-0.624587925352086
9.04,2.20844966031227,-1.72295134450422,-8.53047374346434,-0.239951497403711,0.356192832241324,-0.750938012477169
9.06,2.240061212689,-1.44927155391743,-9.16853061463344,-0.33138325037976,0.584524710478166,-0.887125136942767
9.08,3.04213459385934,-1.80900576554841,-9.79238837947936,-0.238483166023971,0.723003580670349,-1.02776257776421
