Quaternion: q0=0.9134473204612732, q1=0.029618768021464348, q2=-0.012458725832402706, q3=0.4056866765022278
Quaternion: q0=0.9135331511497498, q1=0.029629908502101898, q2=-0.012448989786207676, q3=0.40549275279045105
Quaternion: q0=0.9136208295822144, q1=0.02964862436056137, q2=-0.012470622546970844, q3=0.40529289841651917
Quaternion: q0=0.9136908054351807, q1=0.02964645065367222, q2=-0.01247967965900898, q3=0.4051350951194763
Quaternion: q0=0.913754940032959, q1=0.029625901952385902, q2=-0.012490281835198402, q3=0.40499186515808105
Quaternion: q0=0.9138181805610657, q1=0.0296158604323864, q2=-0.012493030168116093, q3=0.4048497676849365
Quaternion: q0=0.9138790965080261, q1=0.029618265107274055, q2=-0.012462512589991093, q3=0.4047127366065979
Quaternion: q0=0.9139519333839417, q1=0.029495740309357643, q2=-0.012530183419585228, q3=0.4045553207397461
Quaternion: q0=0.9140101671218872, q1=0.02956889010965824, q2=-0.012552696280181408, q3=0.40441757440567017
Quaternion: q0=0.9140879511833191, q1=0.029516704380512238, q2=-0.012598685920238495, q3=0.4042443037033081
Quaternion: q0=0.9141568541526794, q1=0.02954591065645218, q2=-0.012560980394482613, q3=0.40408745408058167
Quaternion: q0=0.9142448306083679, q1=0.029389914125204086, q2=-0.012584904208779335, q3=0.4038989543914795
Quaternion: q0=0.9143103361129761, q1=0.02972276136279106, q2=-0.012574654072523117, q3=0.4037264287471771
Quaternion: q0=0.9143966436386108, q1=0.02950461022555828, q2=-0.012668035924434662, q3=0.40354424715042114
Quaternion: q0=0.9144647121429443, q1=0.02951216511428356, q2=-0.01262211985886097, q3=0.40339070558547974
Quaternion: q0=0.9145483374595642, q1=0.02962334081530571, q2=-0.012577657587826252, q3=0.403194397687912
Quaternion: q0=0.9146233797073364, q1=0.02957226149737835, q2=-0.012600110843777657, q3=0.4030269682407379
Quaternion: q0=0.9146966934204102, q1=0.029559817165136337, q2=-0.012630430981516838, q3=0.4028606712818146
Quaternion: q0=0.9147615432739258, q1=0.029579034075140953, q2=-0.012624511495232582, q3=0.40271201729774475
Quaternion: q0=0.9148427248001099, q1=0.02957034669816494, q2=-0.012614559382200241, q3=0.4025287330150604
Quaternion: q0=0.914905846118927, q1=0.029564203694462776, q2=-0.012617360800504684, q3=0.40238553285598755
Quaternion: q0=0.9149768948554993, q1=0.02954108454287052, q2=-0.012610961683094501, q3=0.40222597122192383
Quaternion: q0=0.9150390625, q1=0.02949250303208828, q2=-0.012620685622096062, q3=0.40208783745765686
Quaternion: q0=0.9151026010513306, q1=0.02948055788874626, q2=-0.012609874829649925, q3=0.40194404125213623
Quaternion: q0=0.9151535630226135, q1=0.0295339934527874, q2=-0.01258266530930996, q3=0.4018251597881317

